,index,Treatment,Plant,SFW,Replicate,order,Continent,HostFamily,HostGroup,Dunnett_p,Hedges' g
289,128.0,P31,1.0,0.0487,R1,16.0,NorthAmerica,Saxifragaceae,Other dicots,0.11315,
290,124.0,P31,1.0,0.0106,R5,16.0,NorthAmerica,Saxifragaceae,Other dicots,0.11315,
291,127.0,P31,4.0,0.024,R4,16.0,NorthAmerica,Saxifragaceae,Other dicots,0.11315,
292,128.0,P31,1.0,0.0246,R3,16.0,NorthAmerica,Saxifragaceae,Other dicots,0.11315,
293,129.0,P31,2.0,0.0626,R1,16.0,NorthAmerica,Saxifragaceae,Other dicots,0.11315,
294,130.0,P31,3.0,0.0562,R1,16.0,NorthAmerica,Saxifragaceae,Other dicots,0.11315,
295,131.0,P31,4.0,0.0616,R1,16.0,NorthAmerica,Saxifragaceae,Other dicots,0.11315,
296,11.0,P1,4.0,0.0121,R3,17.0,Europe,Not plant,Not plant-isolated,0.022,
297,7.0,P1,4.0,0.0128,R5,17.0,Europe,Not plant,Not plant-isolated,0.022,
298,11.0,P1,4.0,0.0347,R1,17.0,Europe,Not plant,Not plant-isolated,0.022,
299,10.0,P1,3.0,0.0315,R1,17.0,Europe,Not plant,Not plant-isolated,0.022,
300,6.0,P1,3.0,0.0112,R5,17.0,Europe,Not plant,Not plant-isolated,0.022,
301,5.0,P1,2.0,0.0197,R5,17.0,Europe,Not plant,Not plant-isolated,0.022,
302,10.0,P1,3.0,0.0121,R3,17.0,Europe,Not plant,Not plant-isolated,0.022,
303,8.0,P1,1.0,0.0081,R3,17.0,Europe,Not plant,Not plant-isolated,0.022,
304,7.0,P1,4.0,0.019100000000000002,R4,17.0,Europe,Not plant,Not plant-isolated,0.022,
305,6.0,P1,3.0,0.034,R4,17.0,Europe,Not plant,Not plant-isolated,0.022,
306,5.0,P1,2.0,0.045700000000000005,R4,17.0,Europe,Not plant,Not plant-isolated,0.022,
307,4.0,P1,1.0,0.0292,R4,17.0,Europe,Not plant,Not plant-isolated,0.022,
308,9.0,P1,2.0,0.0259,R1,17.0,Europe,Not plant,Not plant-isolated,0.022,
309,8.0,P1,1.0,0.0314,R1,17.0,Europe,Not plant,Not plant-isolated,0.022,
310,9.0,P1,2.0,0.0178,R3,17.0,Europe,Not plant,Not plant-isolated,0.022,
311,4.0,P1,1.0,0.0111,R5,17.0,Europe,Not plant,Not plant-isolated,0.022,
312,58.0,P13,3.0,0.0004,R1,18.0,Europe,Plantaginaceae,Other dicots,0.00133,
313,52.0,P13,1.0,0.0338,R4,18.0,Europe,Plantaginaceae,Other dicots,0.00133,
314,53.0,P13,2.0,0.030899999999999997,R4,18.0,Europe,Plantaginaceae,Other dicots,0.00133,
315,55.0,P13,4.0,0.0294,R4,18.0,Europe,Plantaginaceae,Other dicots,0.00133,
316,57.0,P13,2.0,0.01,R1,18.0,Europe,Plantaginaceae,Other dicots,0.00133,
317,59.0,P13,4.0,0.0149,R1,18.0,Europe,Plantaginaceae,Other dicots,0.00133,
318,55.0,P13,4.0,0.019399999999999997,R5,18.0,Europe,Plantaginaceae,Other dicots,0.00133,
319,56.0,P13,1.0,0.0139,R3,18.0,Europe,Plantaginaceae,Other dicots,0.00133,
320,57.0,P13,2.0,0.0404,R3,18.0,Europe,Plantaginaceae,Other dicots,0.00133,
321,54.0,P13,3.0,0.023899999999999998,R4,18.0,Europe,Plantaginaceae,Other dicots,0.00133,
322,58.0,P13,3.0,0.0008,R3,18.0,Europe,Plantaginaceae,Other dicots,0.00133,
323,59.0,P13,4.0,0.046,R3,18.0,Europe,Plantaginaceae,Other dicots,0.00133,
324,53.0,P13,2.0,0.0181,R5,18.0,Europe,Plantaginaceae,Other dicots,0.00133,
325,52.0,P13,1.0,0.0218,R5,18.0,Europe,Plantaginaceae,Other dicots,0.00133,
326,56.0,P13,1.0,0.0178,R1,18.0,Europe,Plantaginaceae,Other dicots,0.00133,
327,54.0,P13,3.0,0.0088,R5,18.0,Europe,Plantaginaceae,Other dicots,0.00133,
328,198.0,P50,3.0,0.0141,R5,19.0,Oceania,Araceae,Monocots,0.08414,
329,199.0,P50,4.0,0.019899999999999998,R5,19.0,Oceania,Araceae,Monocots,0.08414,
330,201.0,P50,2.0,0.0233,R1,19.0,Oceania,Araceae,Monocots,0.08414,
331,196.0,P50,1.0,0.0241,R5,19.0,Oceania,Araceae,Monocots,0.08414,
332,196.0,P50,1.0,0.0334,R4,19.0,Oceania,Araceae,Monocots,0.08414,
333,197.0,P50,2.0,0.0229,R4,19.0,Oceania,Araceae,Monocots,0.08414,
334,198.0,P50,3.0,0.0181,R4,19.0,Oceania,Araceae,Monocots,0.08414,
335,199.0,P50,4.0,0.0056,R4,19.0,Oceania,Araceae,Monocots,0.08414,
336,197.0,P50,2.0,0.0367,R5,19.0,Oceania,Araceae,Monocots,0.08414,
337,202.0,P50,3.0,0.0701,R1,19.0,Oceania,Araceae,Monocots,0.08414,
338,203.0,P50,4.0,0.0261,R1,19.0,Oceania,Araceae,Monocots,0.08414,
339,200.0,P50,1.0,0.0198,R3,19.0,Oceania,Araceae,Monocots,0.08414,
340,201.0,P50,2.0,0.0164,R3,19.0,Oceania,Araceae,Monocots,0.08414,
341,202.0,P50,3.0,0.0302,R3,19.0,Oceania,Araceae,Monocots,0.08414,
342,203.0,P50,4.0,0.0031,R3,19.0,Oceania,Araceae,Monocots,0.08414,
343,200.0,P50,1.0,0.0389,R1,19.0,Oceania,Araceae,Monocots,0.08414,
344,19.0,P3,4.0,0.0302,R1,20.0,Europe,Solanaceae,Solanaceae,0.0009,
345,18.0,P3,3.0,0.0179,R1,20.0,Europe,Solanaceae,Solanaceae,0.0009,
346,16.0,P3,1.0,0.048,R3,20.0,Europe,Solanaceae,Solanaceae,0.0009,
347,15.0,P3,4.0,0.0077,R5,20.0,Europe,Solanaceae,Solanaceae,0.0009,
348,14.0,P3,3.0,0.0065,R5,20.0,Europe,Solanaceae,Solanaceae,0.0009,
349,12.0,P3,1.0,0.0074,R5,20.0,Europe,Solanaceae,Solanaceae,0.0009,
350,16.0,P3,1.0,0.0319,R1,20.0,Europe,Solanaceae,Solanaceae,0.0009,
351,17.0,P3,2.0,0.0301,R1,20.0,Europe,Solanaceae,Solanaceae,0.0009,
352,12.0,P3,1.0,0.0141,R4,20.0,Europe,Solanaceae,Solanaceae,0.0009,
353,13.0,P3,2.0,0.0060999999999999995,R5,20.0,Europe,Solanaceae,Solanaceae,0.0009,
354,14.0,P3,3.0,0.019600000000000003,R4,20.0,Europe,Solanaceae,Solanaceae,0.0009,
355,18.0,P3,3.0,0.0419,R3,20.0,Europe,Solanaceae,Solanaceae,0.0009,
356,13.0,P3,2.0,0.0104,R4,20.0,Europe,Solanaceae,Solanaceae,0.0009,
357,17.0,P3,2.0,0.0182,R3,20.0,Europe,Solanaceae,Solanaceae,0.0009,
358,19.0,P3,4.0,0.0009,R3,20.0,Europe,Solanaceae,Solanaceae,0.0009,
359,15.0,P3,4.0,0.0099,R4,20.0,Europe,Solanaceae,Solanaceae,0.0009,
360,48.0,P12,1.0,0.0219,R5,21.0,Europe,Plantaginaceae,Other dicots,0.71165,
361,51.0,P12,4.0,0.045700000000000005,R4,21.0,Europe,Plantaginaceae,Other dicots,0.71165,
362,50.0,P12,3.0,0.05,R4,21.0,Europe,Plantaginaceae,Other dicots,0.71165,
363,49.0,P12,2.0,0.0327,R4,21.0,Europe,Plantaginaceae,Other dicots,0.71165,
364,52.0,P12,1.0,0.0209,R3,21.0,Europe,Plantaginaceae,Other dicots,0.71165,
365,48.0,P12,1.0,0.0419,R4,21.0,Europe,Plantaginaceae,Other dicots,0.71165,
366,54.0,P12,3.0,0.0139,R3,21.0,Europe,Plantaginaceae,Other dicots,0.71165,
367,53.0,P12,2.0,0.0251,R3,21.0,Europe,Plantaginaceae,Other dicots,0.71165,
368,48.0,P12,1.0,0.0032,R6A,21.0,Europe,Plantaginaceae,Other dicots,0.71165,
369,55.0,P12,4.0,0.0172,R3,21.0,Europe,Plantaginaceae,Other dicots,0.71165,
370,50.0,P12,3.0,0.008400000000000001,R6A,21.0,Europe,Plantaginaceae,Other dicots,0.71165,
371,51.0,P12,4.0,0.019100000000000002,R5,21.0,Europe,Plantaginaceae,Other dicots,0.71165,
372,50.0,P12,3.0,0.023100000000000002,R5,21.0,Europe,Plantaginaceae,Other dicots,0.71165,
373,49.0,P12,2.0,0.0211,R5,21.0,Europe,Plantaginaceae,Other dicots,0.71165,
374,49.0,P12,2.0,0.038700000000000005,R6A,21.0,Europe,Plantaginaceae,Other dicots,0.71165,
375,47.0,P11,4.0,0.0148,R5,22.0,Europe,Cariceae,Monocots,0.0009,
376,46.0,P11,3.0,0.015099999999999999,R4,22.0,Europe,Cariceae,Monocots,0.0009,
377,45.0,P11,2.0,0.0268,R4,22.0,Europe,Cariceae,Monocots,0.0009,
378,46.0,P11,3.0,0.0076,R5,22.0,Europe,Cariceae,Monocots,0.0009,
379,44.0,P11,1.0,0.0364,R4,22.0,Europe,Cariceae,Monocots,0.0009,
380,47.0,P11,4.0,0.008199999999999999,R4,22.0,Europe,Cariceae,Monocots,0.0009,
381,51.0,P11,4.0,0.0037,R3,22.0,Europe,Cariceae,Monocots,0.0009,
382,49.0,P11,2.0,0.0088,R3,22.0,Europe,Cariceae,Monocots,0.0009,
383,45.0,P11,2.0,0.0121,R5,22.0,Europe,Cariceae,Monocots,0.0009,
384,44.0,P11,1.0,0.0046,R5,22.0,Europe,Cariceae,Monocots,0.0009,
385,48.0,P11,1.0,0.0097,R3,22.0,Europe,Cariceae,Monocots,0.0009,
386,44.0,P11,1.0,0.0064,R6A,22.0,Europe,Cariceae,Monocots,0.0009,
387,45.0,P11,2.0,0.007,R6A,22.0,Europe,Cariceae,Monocots,0.0009,
388,46.0,P11,3.0,0.013900000000000001,R6A,22.0,Europe,Cariceae,Monocots,0.0009,
389,47.0,P11,4.0,0.016,R6A,22.0,Europe,Cariceae,Monocots,0.0009,
390,50.0,P11,3.0,0.0029,R3,22.0,Europe,Cariceae,Monocots,0.0009,
391,44.0,P10,1.0,0.0036,R3,23.0,Europe,Begoniaceae,Other dicots,0.0009,
392,47.0,P10,4.0,0.0068,R1,23.0,Europe,Begoniaceae,Other dicots,0.0009,
393,46.0,P10,3.0,0.0065,R1,23.0,Europe,Begoniaceae,Other dicots,0.0009,
394,45.0,P10,2.0,0.0078,R1,23.0,Europe,Begoniaceae,Other dicots,0.0009,
395,45.0,P10,2.0,0.0048,R3,23.0,Europe,Begoniaceae,Other dicots,0.0009,
396,46.0,P10,3.0,0.0238,R3,23.0,Europe,Begoniaceae,Other dicots,0.0009,
397,47.0,P10,4.0,0.0275,R3,23.0,Europe,Begoniaceae,Other dicots,0.0009,
398,44.0,P10,1.0,0.0063,R1,23.0,Europe,Begoniaceae,Other dicots,0.0009,
399,40.0,P10,1.0,0.0125,R4,23.0,Europe,Begoniaceae,Other dicots,0.0009,
400,41.0,P10,2.0,0.019399999999999997,R4,23.0,Europe,Begoniaceae,Other dicots,0.0009,
401,42.0,P10,3.0,0.0233,R5,23.0,Europe,Begoniaceae,Other dicots,0.0009,
402,42.0,P10,3.0,0.0165,R4,23.0,Europe,Begoniaceae,Other dicots,0.0009,
403,43.0,P10,4.0,0.0205,R4,23.0,Europe,Begoniaceae,Other dicots,0.0009,
404,41.0,P10,2.0,0.011300000000000001,R5,23.0,Europe,Begoniaceae,Other dicots,0.0009,
405,40.0,P10,1.0,0.0256,R5,23.0,Europe,Begoniaceae,Other dicots,0.0009,
406,90.0,P21,3.0,0.0457,R1,24.0,Europe,Solanaceae,Solanaceae,0.2389,
407,88.0,P21,1.0,0.0395,R1,24.0,Europe,Solanaceae,Solanaceae,0.2389,
408,91.0,P21,4.0,0.041,R1,24.0,Europe,Solanaceae,Solanaceae,0.2389,
409,89.0,P21,2.0,0.0453,R1,24.0,Europe,Solanaceae,Solanaceae,0.2389,
410,89.0,P21,2.0,0.0352,R3,24.0,Europe,Solanaceae,Solanaceae,0.2389,
411,91.0,P21,4.0,0.0178,R3,24.0,Europe,Solanaceae,Solanaceae,0.2389,
412,90.0,P21,3.0,0.0156,R3,24.0,Europe,Solanaceae,Solanaceae,0.2389,
413,87.0,P21,4.0,0.030699999999999998,R4,24.0,Europe,Solanaceae,Solanaceae,0.2389,
414,86.0,P21,3.0,0.0378,R4,24.0,Europe,Solanaceae,Solanaceae,0.2389,
415,85.0,P21,2.0,0.0375,R4,24.0,Europe,Solanaceae,Solanaceae,0.2389,
416,84.0,P21,1.0,0.027600000000000003,R4,24.0,Europe,Solanaceae,Solanaceae,0.2389,
417,88.0,P21,1.0,0.0164,R3,24.0,Europe,Solanaceae,Solanaceae,0.2389,
418,86.0,P21,3.0,0.0219,R5,24.0,Europe,Solanaceae,Solanaceae,0.2389,
419,87.0,P21,4.0,0.0045,R5,24.0,Europe,Solanaceae,Solanaceae,0.2389,
420,84.0,P21,1.0,0.0165,R5,24.0,Europe,Solanaceae,Solanaceae,0.2389,
421,85.0,P21,2.0,0.0033,R5,24.0,Europe,Solanaceae,Solanaceae,0.2389,
422,222.0,P56,3.0,0.0218,R5,25.0,Asia,Solanaceae,Solanaceae,0.0009,
423,226.0,P56,3.0,0.0359,R3,25.0,Asia,Solanaceae,Solanaceae,0.0009,
424,225.0,P56,2.0,0.035,R3,25.0,Asia,Solanaceae,Solanaceae,0.0009,
425,224.0,P56,1.0,0.0016,R3,25.0,Asia,Solanaceae,Solanaceae,0.0009,
426,223.0,P56,4.0,0.0033,R6B,25.0,Asia,Solanaceae,Solanaceae,0.0009,
427,222.0,P56,3.0,0.0070999999999999995,R6B,25.0,Asia,Solanaceae,Solanaceae,0.0009,
428,221.0,P56,2.0,0.0228,R6B,25.0,Asia,Solanaceae,Solanaceae,0.0009,
429,220.0,P56,1.0,0.0060999999999999995,R6B,25.0,Asia,Solanaceae,Solanaceae,0.0009,
430,221.0,P56,2.0,0.0291,R5,25.0,Asia,Solanaceae,Solanaceae,0.0009,
431,223.0,P56,4.0,0.0087,R4,25.0,Asia,Solanaceae,Solanaceae,0.0009,
432,222.0,P56,3.0,0.0162,R4,25.0,Asia,Solanaceae,Solanaceae,0.0009,
433,227.0,P56,4.0,0.0,R3,25.0,Asia,Solanaceae,Solanaceae,0.0009,
434,220.0,P56,1.0,0.0198,R4,25.0,Asia,Solanaceae,Solanaceae,0.0009,
435,221.0,P56,2.0,0.0171,R4,25.0,Asia,Solanaceae,Solanaceae,0.0009,
436,220.0,P56,1.0,0.0081,R5,25.0,Asia,Solanaceae,Solanaceae,0.0009,
437,215.0,P54,4.0,0.022,R4,26.0,Asia,Ranunculaceae,Other dicots,0.49885,
438,219.0,P54,4.0,0.0354,R1,26.0,Asia,Ranunculaceae,Other dicots,0.49885,
439,216.0,P54,1.0,0.0342,R3,26.0,Asia,Ranunculaceae,Other dicots,0.49885,
440,218.0,P54,3.0,0.0545,R1,26.0,Asia,Ranunculaceae,Other dicots,0.49885,
441,217.0,P54,2.0,0.0288,R1,26.0,Asia,Ranunculaceae,Other dicots,0.49885,
442,214.0,P54,3.0,0.024,R4,26.0,Asia,Ranunculaceae,Other dicots,0.49885,
443,212.0,P54,1.0,0.0277,R7A,26.0,Asia,Ranunculaceae,Other dicots,0.49885,
444,213.0,P54,2.0,0.0207,R7A,26.0,Asia,Ranunculaceae,Other dicots,0.49885,
445,219.0,P54,4.0,0.0322,R3,26.0,Asia,Ranunculaceae,Other dicots,0.49885,
